,V1,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,sbank_1,sbank_2,sbank_3,sbank_4,sbank_5,sbank_6,sbank_7,sbank_8,sbank_9,actions,rewards,policy
1073,74,3687,21400.0,337.0,300171.0,49431.0,717.0,11102.0,1884.0,226,68597.0,308629.0,5463.0,4136569.0,639081.0,15907.0,192372.0,29986.0,3620.0,10,-79,0.0
1074,75,2553,14306.0,228.0,214484.0,33061.0,466.0,7312.0,1232.0,138,50700.0,198773.0,3506.0,3142561.0,434022.0,10539.0,127809.0,20023.0,2189.0,0,-60,0.0
1075,76,2981,17683.0,257.0,264018.0,45041.0,559.0,8931.0,1409.0,169,102434.0,220862.0,3889.0,6867820.0,591124.0,11819.0,172457.0,27704.0,2350.0,10,-79,0.0
1076,77,3632,10312.0,161.0,319230.0,29674.0,345.0,6402.0,1112.0,94,71456.0,192767.0,3337.0,4718244.0,538221.0,10416.0,126500.0,21511.0,2263.0,10,-69,0.0
1077,78,2642,8633.0,132.0,242906.0,26472.0,295.0,4729.0,865.0,86,49350.0,126536.0,2172.0,3269976.0,359883.0,6594.0,84710.0,14493.0,1367.0,0,-60,0.0
1078,79,2974,10988.0,150.0,285630.0,36936.0,354.0,5856.0,1006.0,107,100984.0,133813.0,2210.0,6937842.0,447855.0,6996.0,137503.0,22269.0,1714.0,0,-60,0.0
1079,80,4943,12183.0,167.0,426667.0,42702.0,392.0,8068.0,1372.0,124,138432.0,347453.0,6229.0,9071142.0,1320925.0,21401.0,223234.0,42344.0,4425.0,0,-60,0.0
1080,81,7238,21941.0,322.0,622473.0,83489.0,793.0,12549.0,2331.0,229,165143.0,605006.0,11108.0,10331345.0,2084756.0,36209.0,309764.0,61252.0,7008.0,10,-79,0.0
1081,82,6046,25988.0,426.0,499649.0,97987.0,982.0,11253.0,2395.0,250,108818.0,429944.0,7770.0,6719293.0,1399620.0,24599.0,214470.0,41889.0,4983.0,10,-79,0.0
1082,83,4067,19583.0,311.0,343543.0,71505.0,708.0,8059.0,1700.0,186,74146.0,269606.0,4854.0,4636272.0,889548.0,15736.0,140674.0,27009.0,2992.0,0,-70,0.0
1083,84,4523,24139.0,347.0,401363.0,87652.0,840.0,9842.0,1922.0,225,118230.0,286553.0,5304.0,7765651.0,1128403.0,18760.0,182112.0,35710.0,3192.0,0,-70,0.0
1084,85,6355,26428.0,389.0,511911.0,97796.0,976.0,11974.0,2370.0,246,157003.0,748517.0,13356.0,9604926.0,1977893.0,38670.0,298250.0,60353.0,7592.0,0,-70,0.0
1085,86,8659,46008.0,706.0,683010.0,143322.0,1597.0,17551.0,3574.0,410,187537.0,1293749.0,22249.0,10709140.0,2474697.0,56779.0,425984.0,82125.0,11444.0,0,-80,0.0
1086,87,10966,77599.0,1198.0,802741.0,193068.0,2463.0,25519.0,5072.0,654,212737.0,1692497.0,29072.0,11403947.0,2771145.0,73675.0,577880.0,105057.0,15733.0,0,-90,0.0
1087,88,13213,108947.0,1724.0,884433.0,233499.0,3442.0,34772.0,6807.0,953,240644.0,1938161.0,34703.0,12226952.0,3032180.0,98742.0,802752.0,137147.0,23504.0,0,-90,0.0
1088,89,15392,133499.0,2222.0,954024.0,264527.0,4695.0,46294.0,8992.0,1398,269974.0,2149737.0,41322.0,12710455.0,3562234.0,139422.0,1030398.0,183392.0,36176.0,10,-99,0.0
1089,90,10256,96620.0,1655.0,624820.0,177930.0,3929.0,37775.0,7368.0,1290,177032.0,1399298.0,27315.0,8172032.0,2338307.0,96949.0,680446.0,125454.0,25764.0,0,-90,0.0
1090,91,11178,110647.0,1900.0,725728.0,217313.0,4947.0,46175.0,8682.0,1728,196432.0,1292621.0,25423.0,10182133.0,2431138.0,87906.0,601438.0,116160.0,22856.0,0,-90,0.0
1091,92,12631,106143.0,1993.0,749761.0,223300.0,5195.0,44737.0,9115.0,1832,230935.0,1733978.0,35037.0,11527607.0,2947865.0,137866.0,899947.0,165786.0,43219.0,0,-90,0.0
1092,93,14776,124521.0,2424.0,872493.0,255936.0,6816.0,54701.0,11458.0,2607,259919.0,2019289.0,43398.0,12304817.0,3346984.0,202028.0,1078518.0,224760.0,70175.0,0,-90,0.0
1093,94,17012,146197.0,2979.0,959518.0,293537.0,9583.0,66115.0,15078.0,4041,286589.0,2224028.0,50784.0,12755166.0,3691033.0,271256.0,1190537.0,287513.0,99744.0,0,-90,0.0
1094,95,19135,165533.0,3617.0,1017512.0,328562.0,13178.0,76278.0,19671.0,5976,313629.0,2387400.0,58824.0,13017160.0,4014220.0,361076.0,1267055.0,364274.0,141770.0,10,-99,0.0
1095,96,12012,108733.0,2395.0,641463.0,203109.0,10263.0,48040.0,14818.0,5086,204499.0,1569494.0,39540.0,8349414.0,2599788.0,250287.0,832413.0,249488.0,100737.0,10,-99,0.0
1096,97,7701,72770.0,1598.0,425553.0,134871.0,7208.0,31667.0,10181.0,3718,132543.0,992498.0,24681.0,5633806.0,1690500.0,154863.0,517965.0,154618.0,62634.0,0,-90,0.0
1097,98,8321,81441.0,1770.0,491081.0,159641.0,8403.0,37524.0,11232.0,4546,162025.0,1054445.0,23512.0,8441639.0,2155726.0,131273.0,483615.0,134259.0,54347.0,0,-90,0.0
1098,99,9878,82889.0,1850.0,578588.0,180159.0,8333.0,36612.0,11191.0,4594,197086.0,1575728.0,33602.0,10146732.0,2633118.0,207634.0,819207.0,189922.0,106174.0,10,-99,0.0
1099,100,7349,69474.0,1345.0,489720.0,130255.0,5967.0,29978.0,7806.0,3815,130225.0,1053765.0,22754.0,6647955.0,1728793.0,147527.0,553982.0,131753.0,77928.0,10,-99,0.0
1100,101,4877,48547.0,918.0,339686.0,89208.0,4247.0,20902.0,5377.0,2868,87140.0,655672.0,14139.0,4595964.0,1109783.0,91135.0,345593.0,82102.0,48085.0,0,-90,0.0
1101,102,5368,56173.0,1022.0,397638.0,107615.0,4953.0,24901.0,5951.0,3507,128842.0,687872.0,13743.0,7730873.0,1413589.0,77963.0,341723.0,77736.0,40926.0,0,-90,0.0
1102,103,7162,56570.0,1078.0,508816.0,120628.0,4925.0,26405.0,6161.0,3510,170541.0,1347663.0,25493.0,9605101.0,2165147.0,130658.0,577236.0,117603.0,81116.0,10,-99,0.0
1103,104,6235,58166.0,995.0,461825.0,104326.0,3723.0,21265.0,4762.0,2912,113264.0,919434.0,17569.0,6311212.0,1451048.0,92657.0,411518.0,82027.0,59125.0,0,-90,0.0
1104,105,6926,72344.0,1184.0,551844.0,133961.0,4722.0,27595.0,5647.0,3930,143956.0,792753.0,15141.0,8719236.0,1417969.0,79432.0,401885.0,77414.0,50571.0,0,-90,0.0
1105,106,8519,68497.0,1213.0,614787.0,135468.0,4863.0,29735.0,6006.0,4120,181822.0,1407952.0,26772.0,10190996.0,2168425.0,129056.0,644165.0,116868.0,91316.0,10,-99,0.0
1106,107,6722,61485.0,1050.0,493818.0,105525.0,3683.0,23716.0,4717.0,3298,121078.0,957117.0,18276.0,6687764.0,1463268.0,92010.0,453265.0,81842.0,66712.0,10,-99,0.0
1107,108,4526,43940.0,736.0,341686.0,75001.0,2639.0,17026.0,3326.0,2457,81892.0,594092.0,11452.0,4624253.0,932682.0,57129.0,286528.0,51504.0,40988.0,0,-90,0.0
1108,109,5015,51488.0,827.0,400059.0,91674.0,3094.0,20464.0,3706.0,2998,124927.0,618494.0,11616.0,7744571.0,1178118.0,50473.0,295392.0,54012.0,34672.0,10,-99,0.0
1109,110,4539,28926.0,481.0,368655.0,58851.0,1531.0,11439.0,2245.0,1377,86229.0,498649.0,9106.0,5234274.0,880001.0,38418.0,218815.0,39181.0,27465.0,10,-89,0.0
1110,111,3203,22553.0,368.0,268871.0,44507.0,1105.0,8215.0,1596.0,1014,61125.0,324176.0,5831.0,3776492.0,577770.0,24254.0,145520.0,25836.0,17711.0,10,-89,0.0
1111,112,2270,15041.0,242.0,196433.0,29879.0,711.0,5515.0,1060.0,665,46441.0,208385.0,3705.0,2933540.0,391155.0,15278.0,99182.0,17470.0,10887.0,10,-89,0.0
1112,113,1711,9714.0,156.0,152221.0,20177.0,450.0,3748.0,715.0,416,37896.0,136636.0,2400.0,2447808.0,272191.0,9919.0,71025.0,12528.0,6936.0,0,-60,0.0
1113,114,2124,12070.0,176.0,199986.0,27825.0,533.0,4756.0,853.0,509,83781.0,155112.0,2735.0,5677872.0,379205.0,9924.0,115941.0,19460.0,6085.0,0,-80,0.0
1114,115,3909,13723.0,202.0,339443.0,35254.0,576.0,6703.0,1185.0,518,127513.0,388809.0,6967.0,8335642.0,1049069.0,23391.0,195921.0,37459.0,12439.0,10,-89,0.0
1115,116,4531,16619.0,265.0,395426.0,48363.0,639.0,6996.0,1446.0,449,86074.0,290749.0,5109.0,5563447.0,791367.0,17688.0,136742.0,26559.0,9240.0,0,-70,0.0
1116,117,5141,23250.0,335.0,481632.0,71013.0,857.0,9098.0,1770.0,618,123592.0,269000.0,4770.0,8264778.0,782492.0,15730.0,173644.0,31131.0,8132.0,10,-89,0.0
1117,118,4508,12741.0,199.0,395782.0,40371.0,471.0,6459.0,1264.0,316,84239.0,232194.0,4038.0,5525811.0,649555.0,13419.0,126545.0,23497.0,6188.0,10,-69,0.0
1118,119,3134,10429.0,165.0,283631.0,32443.0,381.0,4738.0,947.0,230,59677.0,153354.0,2643.0,3944129.0,439399.0,9071.0,87766.0,16300.0,4246.0,10,-69,0.0
1119,120,2218,7091.0,109.0,204846.0,22570.0,264.0,3305.0,666.0,159,45373.0,99473.0,1700.0,3031232.0,297856.0,5706.0,63739.0,11828.0,2509.0,0,-60,0.0
1120,121,2634,8809.0,125.0,253767.0,30842.0,310.0,4234.0,797.0,193,98615.0,115523.0,1909.0,6800164.0,416115.0,6492.0,121815.0,20807.0,2348.0,0,-60,0.0
1121,122,4680,10097.0,144.0,409570.0,38531.0,352.0,6567.0,1199.0,198,135683.0,291283.0,5311.0,8991989.0,1156635.0,19084.0,193280.0,37768.0,5706.0,10,-69,0.0
1122,123,4858,12435.0,206.0,429044.0,53274.0,511.0,6895.0,1456.0,206,90426.0,217381.0,3975.0,5942986.0,863704.0,14079.0,133775.0,26934.0,4170.0,0,-70,0.0
1123,124,5453,17387.0,261.0,517074.0,77225.0,684.0,8929.0,1787.0,283,126161.0,203340.0,3793.0,8487811.0,842675.0,13295.0,170459.0,31647.0,4040.0,10,-79,0.0
1124,125,4618,9613.0,157.0,407532.0,43506.0,394.0,6338.0,1284.0,158,85726.0,175700.0,3203.0,5657070.0,683739.0,11390.0,124858.0,23838.0,3227.0,0,-60,0.0
1125,126,5190,13652.0,204.0,492624.0,62172.0,538.0,8267.0,1581.0,218,124473.0,205493.0,3823.0,8345147.0,844631.0,13627.0,170857.0,31739.0,3701.0,10,-79,0.0
1126,127,4539,9361.0,153.0,399953.0,42188.0,390.0,6290.0,1271.0,144,84619.0,167331.0,3091.0,5574807.0,684873.0,11462.0,123885.0,23850.0,3061.0,10,-69,0.0
1127,128,3149,7541.0,123.0,286109.0,34209.0,324.0,4636.0,962.0,113,59844.0,109767.0,2020.0,3970791.0,454965.0,7321.0,85748.0,16293.0,1856.0,0,-60,0.0
1128,129,3578,9557.0,142.0,340191.0,46951.0,391.0,5823.0,1123.0,139,107633.0,120180.0,2102.0,7351197.0,569442.0,8084.0,138527.0,24563.0,2085.0,10,-69,0.0
1129,130,3848,5611.0,91.0,346582.0,28925.0,236.0,5019.0,975.0,85,74174.0,105618.0,1978.0,4996434.0,525115.0,7720.0,101208.0,19201.0,2106.0,10,-69,0.0
1130,131,2747,4729.0,79.0,256950.0,25811.0,216.0,3772.0,772.0,80,52464.0,70333.0,1310.0,3546798.0,354412.0,5055.0,70268.0,13378.0,1276.0,0,-60,0.0
1131,132,3130,6065.0,94.0,305464.0,36168.0,269.0,4753.0,914.0,102,102668.0,79362.0,1361.0,7096980.0,438613.0,5882.0,125762.0,21729.0,1629.0,0,-60,0.0
1132,133,5083,6941.0,108.0,442771.0,41985.0,312.0,7012.0,1303.0,118,137604.0,203452.0,4121.0,9164469.0,1288300.0,19643.0,202083.0,40768.0,4285.0,0,-60,0.0
1133,134,7291,12719.0,215.0,633371.0,81684.0,694.0,11164.0,2229.0,219,162275.0,352176.0,7180.0,10395402.0,2062902.0,32964.0,276765.0,59010.0,6842.0,0,-70,0.0
1134,135,9339,22763.0,383.0,765824.0,140252.0,1278.0,16320.0,3420.0,374,182884.0,519851.0,10417.0,11131168.0,2513489.0,43119.0,374196.0,75764.0,9135.0,10,-79,0.0
1135,136,6831,22689.0,399.0,543752.0,121854.0,1199.0,13714.0,3006.0,331,120757.0,379025.0,7578.0,7229389.0,1650964.0,29778.0,261698.0,51695.0,6210.0,10,-79,0.0
1136,137,4525,17237.0,304.0,369070.0,84951.0,855.0,9832.0,2100.0,234,81702.0,241389.0,4799.0,4962170.0,1063365.0,19146.0,170410.0,33506.0,3781.0,10,-79,0.0
1137,138,3050,11237.0,198.0,255648.0,55286.0,560.0,6473.0,1376.0,146,58316.0,157197.0,3117.0,3625932.0,723568.0,12956.0,114395.0,22553.0,2333.0,10,-79,0.0
1138,139,2164,7315.0,131.0,188884.0,37311.0,378.0,4335.0,925.0,92,44688.0,104136.0,2020.0,2848556.0,497794.0,8440.0,80168.0,15846.0,1440.0,10,-69,0.0
1139,140,1647,4833.0,85.0,147589.0,25591.0,246.0,3021.0,647.0,60,36576.0,69173.0,1316.0,2398933.0,342539.0,5471.0,59543.0,11637.0,912.0,0,-60,0.0
1140,141,2049,6056.0,97.0,195474.0,35189.0,297.0,3909.0,779.0,73,80196.0,83271.0,1513.0,5510457.0,459570.0,6679.0,104360.0,19066.0,1456.0,10,-69,0.0
1141,142,2817,3836.0,66.0,255258.0,23097.0,199.0,3738.0,752.0,57,57683.0,72162.0,1344.0,3933838.0,419671.0,6303.0,77679.0,15093.0,1102.0,10,-69,0.0
1142,143,2124,3233.0,56.0,203737.0,20633.0,179.0,2886.0,608.0,43,39714.0,47796.0,883.0,2714236.0,280346.0,4085.0,52862.0,10017.0,692.0,10,-69,0.0
1143,144,1477,2211.0,39.0,143860.0,14406.0,122.0,1995.0,410.0,30,33491.0,32193.0,581.0,2321111.0,191822.0,2665.0,42647.0,7606.0,445.0,10,-59,0.0
1144,145,1225,1494.0,27.0,118806.0,9866.0,83.0,1575.0,308.0,22,28657.0,22263.0,387.0,1998144.0,135862.0,1786.0,35256.0,5985.0,288.0,0,-50,0.0
1145,146,1572,1911.0,35.0,163336.0,13723.0,101.0,2176.0,392.0,28,61614.0,30479.0,476.0,4334356.0,198184.0,2763.0,71412.0,11522.0,316.0,10,-59,0.0
1146,147,2164,1376.0,22.0,201965.0,9809.0,82.0,2512.0,450.0,13,46621.0,26114.0,430.0,3254880.0,179016.0,2390.0,55425.0,9292.0,278.0,0,-50,0.0
1147,148,2634,2000.0,30.0,271494.0,15726.0,117.0,3468.0,587.0,23,64078.0,31376.0,501.0,4489651.0,221733.0,2596.0,76072.0,12637.0,309.0,10,-69,0.0
1148,149,2331,1427.0,24.0,218371.0,11066.0,79.0,2783.0,504.0,14,48138.0,26658.0,451.0,3345892.0,195085.0,2292.0,60113.0,10023.0,270.0,10,-69,0.0
1149,150,1773,1197.0,20.0,173930.0,9638.0,69.0,2223.0,406.0,13,35905.0,18127.0,300.0,2494821.0,134338.0,1532.0,44569.0,7142.0,176.0,0,-50,0.0
1150,151,2087,1550.0,26.0,213675.0,13580.0,85.0,2907.0,487.0,20,87764.0,27840.0,355.0,6176707.0,201064.0,1897.0,101559.0,15337.0,235.0,0,-50,0.0
1151,152,4027,2076.0,29.0,364659.0,17858.0,103.0,5089.0,831.0,26,124814.0,65406.0,1181.0,8618260.0,541335.0,7137.0,165188.0,26881.0,747.0,10,-69,0.0
1152,153,4448,2773.0,44.0,409767.0,24927.0,189.0,5844.0,1033.0,28,83279.0,47979.0,923.0,5727397.0,406270.0,5217.0,114366.0,18926.0,572.0,10,-69,0.0
1153,154,3093,2177.0,39.0,293422.0,20359.0,149.0,4283.0,765.0,25,58846.0,31607.0,589.0,4058150.0,262742.0,3294.0,79209.0,13096.0,376.0,0,-60,0.0
1154,155,3520,2755.0,49.0,348112.0,27670.0,180.0,5379.0,897.0,34,105902.0,42774.0,710.0,7393942.0,356277.0,4472.0,132702.0,21332.0,464.0,0,-60,0.0
1155,156,5402,3421.0,59.0,473833.0,33990.0,226.0,7624.0,1276.0,43,138882.0,106399.0,2242.0,9348180.0,1029868.0,14931.0,213274.0,38071.0,2153.0,10,-69,0.0
1156,157,5028,4516.0,88.0,448498.0,47407.0,399.0,7643.0,1475.0,74,92209.0,78924.0,1710.0,6152291.0,777504.0,11401.0,148472.0,26938.0,1532.0,0,-60,0.0
1157,158,5606,6311.0,114.0,537240.0,69849.0,543.0,9907.0,1799.0,106,126235.0,80401.0,1626.0,8609399.0,766323.0,10716.0,182532.0,31419.0,1368.0,10,-79,0.0
1158,159,4632,3751.0,71.0,414030.0,39573.0,315.0,6820.0,1277.0,56,85270.0,69596.0,1435.0,5729979.0,639382.0,9164.0,133289.0,23703.0,1094.0,0,-60,0.0
1159,160,5185,5376.0,97.0,499459.0,57861.0,430.0,8860.0,1576.0,79,123208.0,88211.0,1770.0,8401094.0,797964.0,11328.0,178844.0,31456.0,1849.0,10,-69,0.0
1160,161,4496,3971.0,74.0,402779.0,39816.0,322.0,6602.0,1262.0,68,83530.0,72110.0,1518.0,5609868.0,657487.0,9500.0,130108.0,23746.0,1366.0,0,-60,0.0
1161,162,5053,5638.0,103.0,488121.0,59107.0,450.0,8617.0,1571.0,95,121800.0,84203.0,1709.0,8304100.0,775457.0,11051.0,173844.0,30995.0,1377.0,0,-60,0.0
1162,163,6755,6923.0,127.0,570172.0,68408.0,553.0,10980.0,2004.0,108,152494.0,194120.0,4514.0,9930420.0,1769306.0,27685.0,277441.0,54345.0,4041.0,0,-70,0.0
1163,164,8764,12332.0,244.0,722962.0,117310.0,1047.0,16227.0,3137.0,204,175773.0,332875.0,7471.0,10908044.0,2348050.0,41324.0,392676.0,74878.0,6373.0,10,-79,0.0
1164,165,6539,14319.0,287.0,531207.0,112634.0,1128.0,14305.0,2958.0,230,116263.0,238101.0,5188.0,7115154.0,1557643.0,28140.0,273617.0,51136.0,4647.0,0,-70,0.0
1165,166,7210,19493.0,350.0,626689.0,143482.0,1428.0,18432.0,3502.0,315,144888.0,228615.0,5003.0,9263894.0,1562592.0,27071.0,286606.0,53578.0,4302.0,10,-79,0.0
1166,167,5379,10795.0,210.0,447657.0,80091.0,803.0,10980.0,2216.0,170,97981.0,198816.0,4089.0,6165223.0,1105348.0,20598.0,210915.0,39002.0,3434.0,0,-70,0.0
1167,168,5995,15399.0,263.0,537641.0,102860.0,1032.0,14143.0,2658.0,234,133672.0,232348.0,4795.0,8713357.0,1253450.0,23216.0,248430.0,45823.0,4123.0,0,-70,0.0
1168,169,7669,19082.0,323.0,609018.0,111951.0,1214.0,16873.0,3162.0,285,166125.0,496348.0,9693.0,10248396.0,2056769.0,43502.0,393672.0,72922.0,8281.0,10,-79,0.0
1169,170,6133,21376.0,371.0,496142.0,98766.0,1201.0,14395.0,2892.0,298,110450.0,370960.0,7199.0,6698014.0,1386894.0,30616.0,277816.0,50786.0,5769.0,0,-70,0.0
1170,171,6790,29749.0,465.0,588074.0,127789.0,1541.0,18627.0,3460.0,397,141368.0,349390.0,6715.0,9016661.0,1355024.0,28912.0,292031.0,52346.0,5436.0,10,-79,0.0
1171,172,5230,16512.0,277.0,434731.0,69900.0,862.0,11177.0,2168.0,211,95648.0,300099.0,5706.0,5976822.0,982777.0,22248.0,213317.0,38178.0,4684.0,0,-70,0.0
1172,173,5836,23389.0,361.0,522075.0,91243.0,1110.0,14350.0,2600.0,300,132275.0,343231.0,6389.0,8579899.0,1148010.0,24615.0,250515.0,45209.0,4820.0,10,-79,0.0
1173,174,4849,15700.0,257.0,411845.0,57720.0,717.0,9442.0,1838.0,184,89900.0,278673.0,5246.0,5720591.0,862416.0,19079.0,182022.0,33053.0,3726.0,0,-70,0.0
1174,175,5448,22018.0,332.0,498140.0,78973.0,942.0,12195.0,2228.0,252,127179.0,300404.0,5529.0,8377087.0,976156.0,20246.0,220177.0,38959.0,4079.0,0,-70,0.0
