bio10_5,bio10_prMay,lat,lon,lambda,N
1.821672644,-0.595368218,2295880.134,1892535.591,1.861480306,1213
1.76753786,0.184851284,2295880.134,1895535.591,1.444693524,1651
1.439416691,1.802421207,2295880.134,1898535.591,0.78707978,1667
1.592607379,0.302698875,2295880.134,1901535.591,1.252292238,1603
1.483772083,1.374266946,2295880.134,1904535.591,0.839614376,2385
1.338040554,1.161083949,2295880.134,1907535.591,0.836813649,2220
1.514495859,-0.298425654,2295880.134,1910535.591,1.459631454,1208
1.531220208,-0.429136356,2295880.134,1913535.591,1.557277574,1174
1.424172449,0.201049716,2295880.134,1916535.591,1.204247924,1420
1.111399528,1.159427636,2295880.134,1919535.591,0.796440501,1637
1.316370141,-0.359813282,2295880.134,1922535.591,1.351966384,967
1.109453517,0.612705089,2295880.134,1925535.591,0.886174611,1638
1.197742474,-0.34057996,2295880.134,1928535.591,1.2616842,927
1.055018134,0.689112773,2295880.134,1931535.591,0.856412692,1511
0.826989442,1.167329873,2295880.134,1934535.591,0.783468919,761
0.687528877,1.219454826,2295880.134,1937535.591,0.782007565,391
0.71556302,0.32906577,2295880.134,1940535.591,0.826295927,1085
0.67934565,0.283194556,2295880.134,1943535.591,0.825411333,1151
0.67108742,0.308074255,2295880.134,1946535.591,0.822673345,1139
0.514423921,0.708099233,2295880.134,1949535.591,0.783328144,851
0.448614016,0.975287082,2295880.134,1952535.591,0.781879541,280
0.412671493,0.753298241,2295880.134,1955535.591,0.782209688,450
0.457330729,0.042299904,2295880.134,1958535.591,0.812774446,1372
0.602457743,-0.812510883,2295880.134,1961535.591,1.100754464,855
0.342715249,0.797443964,2295880.134,1964535.591,0.781915006,260
0.297251638,0.45437214,2295880.134,1967535.591,0.782818775,605
0.187625538,0.604682868,2295880.134,1970535.591,0.781877984,251
0.274655217,-0.361333162,2295880.134,1973535.591,0.831694285,722
0.149461426,0.43052924,2295880.134,1976535.591,0.782062673,355
0.138589638,-0.050665258,2295880.134,1979535.591,0.787365272,960
0.120004965,-0.14267339,2295880.134,1982535.591,0.790076528,917
0.075821015,0.063561998,2295880.134,1985535.591,0.783647161,822
0.053836942,-0.292237138,2295880.134,1988535.591,0.79217919,1121
-0.071087197,0.593841811,2295880.134,1991535.591,0.781727936,107
-0.090288286,0.120197627,2295880.134,1994535.591,0.781986913,338
-0.06159652,-0.307070224,2295880.134,1997535.591,0.785839159,560
0.613984846,0.85440881,2292880.134,1745535.591,0.783314077,0
0.620750576,0.94240713,2292880.134,1748535.591,0.782749691,0
0.847975364,0.505134384,2292880.134,1751535.591,0.828827919,0
1.218731825,-0.148430252,2292880.134,1754535.591,1.210204633,0
1.311317496,0.294472405,2292880.134,1757535.591,1.097818138,63
1.175879215,1.753328784,2292880.134,1760535.591,0.782600256,138
1.05660542,2.655637422,2292880.134,1763535.591,0.781714662,67
1.036583067,2.765933771,2292880.134,1766535.591,0.781714419,61
1.138945849,2.12932291,2292880.134,1769535.591,0.781753364,166
1.656688825,0.341963768,2292880.134,1772535.591,1.291796384,290
1.922573776,0.550511316,2292880.134,1775535.591,1.389623549,366
2.088233565,0.457915457,2292880.134,1778535.591,1.573916688,359
2.153359488,0.605785995,2292880.134,1781535.591,1.568768,409
2.058625233,1.419425903,2292880.134,1784535.591,1.08167488,607
1.754096496,2.847661904,2292880.134,1787535.591,0.781811111,262
1.953016053,0.990284992,2292880.134,1790535.591,1.192919746,551
2.170364594,1.181849168,2292880.134,1793535.591,1.265770341,598
2.066646654,1.859610112,2292880.134,1796535.591,0.929993243,970
2.030321226,1.45252501,2292880.134,1799535.591,1.042951678,683
2.085629601,0.845615767,2292880.134,1802535.591,1.354309081,536
2.331232632,-0.176731281,2292880.134,1805535.591,2.084601498,355
2.213110218,0.993188361,2292880.134,1808535.591,1.380910945,519
2.199739139,0.769565718,2292880.134,1811535.591,1.488351919,427
2.127461893,1.371587523,2292880.134,1814535.591,1.146442189,583
2.005543773,1.757874684,2292880.134,1817535.591,0.927743681,633
1.93784805,1.181675842,2292880.134,1820535.591,1.099809829,448
1.708102302,2.078866906,2292880.134,1823535.591,0.792707086,666
1.576561422,1.497410297,2292880.134,1826535.591,0.838551012,801
1.588843193,1.188518404,2292880.134,1829535.591,0.923261602,839
1.532344618,0.312592642,2292880.134,1832535.591,1.188660174,597
1.964386231,-1.106225219,2292880.134,1835535.591,2.23578227,387
1.938399093,-0.415407135,2292880.134,1838535.591,1.870664889,526
1.910618443,-0.198669209,2292880.134,1841535.591,1.707055502,589
1.897051583,0.149668406,2292880.134,1844535.591,1.550060146,702
1.742628016,0.656802363,2292880.134,1847535.591,1.19980519,846
1.62098569,1.277175582,2292880.134,1850535.591,0.905914737,1210
1.567240773,1.62785296,2292880.134,1853535.591,0.817258953,1347
1.532612841,0.980591914,2292880.134,1856535.591,0.965105961,1232
1.515419549,1.441241954,2292880.134,1859535.591,0.836967053,1491
1.437379474,1.282146712,2292880.134,1862535.591,0.844124725,1565
1.542519938,0.499307826,2292880.134,1865535.591,1.142272555,1191
1.549184825,0.754983037,2292880.134,1868535.591,1.044301672,1360
1.550273689,1.077589062,2292880.134,1871535.591,0.938906898,1621
1.538412174,0.73051327,2292880.134,1874535.591,1.059123745,1610
1.650248651,0.005079544,2292880.134,1877535.591,1.451788438,1216
1.713751612,-0.099496309,2292880.134,1880535.591,1.54093388,1180
1.495763893,1.514132747,2292880.134,1883535.591,0.819589503,2163
1.48669923,1.270196663,2292880.134,1886535.591,0.862126534,2067
1.443286264,0.9460303,2292880.134,1889535.591,0.925726918,2261
1.816967825,-0.684838627,2292880.134,1892535.591,1.898936662,1202
1.777489594,-0.045485796,2292880.134,1895535.591,1.549767586,1526
1.509686481,1.681027904,2292880.134,1898535.591,0.801582466,2239
1.6544604,0.269805108,2292880.134,1901535.591,1.33480284,1584
1.507543189,1.162847034,2292880.134,1904535.591,0.903545465,2436
1.310175042,1.36772414,2292880.134,1907535.591,0.802883189,2040
1.474373321,-0.257754873,2292880.134,1910535.591,1.419436497,1196
1.376724594,0.425891561,2292880.134,1913535.591,1.075130121,1659
1.277986451,0.463652299,2292880.134,1916535.591,1.00107504,1472
1.100714772,0.719240468,2292880.134,1919535.591,0.857624864,1753
1.290453618,-0.700590259,2292880.134,1922535.591,1.492424716,880
1.278249987,-0.647361619,2292880.134,1925535.591,1.456471327,891
1.256259852,-0.796298271,2292880.134,1928535.591,1.505015474,802
1.029511234,0.586312023,2292880.134,1931535.591,0.869384072,1573
0.7938961,1.532411789,2292880.134,1934535.591,0.781815059,247
0.691375515,1.38116186,2292880.134,1937535.591,0.781815826,225
0.711315016,0.595333543,2292880.134,1940535.591,0.795829764,1312
0.726050012,0.506962512,2292880.134,1943535.591,0.805168625,1531
0.609119256,0.935678687,2292880.134,1946535.591,0.782686864,613
0.528814186,0.60801701,2292880.134,1949535.591,0.785153595,1062
0.585323903,0.051625384,2292880.134,1952535.591,0.843236436,1256
0.496257147,0.336761602,2292880.134,1955535.591,0.792822094,1318
0.489654198,-0.165611601,2292880.134,1958535.591,0.852555444,1303
0.531564722,-0.699639037,2292880.134,1961535.591,1.016217456,973
0.358809959,0.650883439,2292880.134,1964535.591,0.782297917,489
0.293216061,0.462053384,2292880.134,1967535.591,0.782695835,589
0.192531349,0.568783302,2292880.134,1970535.591,0.781922828,276
0.258706398,-0.465542606,2292880.134,1973535.591,0.848551749,767
0.173650361,0.288898198,2292880.134,1976535.591,0.782786127,580
0.129505598,0.096745748,2292880.134,1979535.591,0.784157476,711
0.114770862,-0.077286388,2292880.134,1982535.591,0.786850211,757
0.054664198,0.090615313,2292880.134,1985535.591,0.7831841,643
-0.002031219,0.028961719,2292880.134,1988535.591,0.783026367,601
-0.054429521,0.227858438,2292880.134,1991535.591,0.781881429,276
0.809687252,0.309599862,2289880.134,1745535.591,0.858725308,0
0.725936494,1.431141614,2289880.134,1748535.591,0.781829564,0
0.59043498,2.406300548,2289880.134,1751535.591,0.781714319,0
1.108266952,0.302367095,2289880.134,1754535.591,0.977528494,8
0.969070568,1.825769603,2289880.134,1757535.591,0.781792061,94
1.301004693,0.44572725,2289880.134,1760535.591,1.028533052,120
1.402615158,0.62828257,2289880.134,1763535.591,1.026199072,166
1.350841051,1.694924477,2289880.134,1766535.591,0.786867568,310
1.430702193,1.46514087,2289880.134,1769535.591,0.810047959,404
1.866705349,0.077053724,2289880.134,1772535.591,1.572354624,250
2.071609777,0.398870331,2289880.134,1775535.591,1.595289555,322
2.036001396,0.77917149,2289880.134,1778535.591,1.365287007,388
1.946946488,1.463044661,2289880.134,1781535.591,0.996333854,544
1.76910751,2.141143755,2289880.134,1784535.591,0.791827559,586
1.568778186,2.494287486,2289880.134,1787535.591,0.781893758,286
2.15526836,0.169640849,2289880.134,1790535.591,1.801402014,377
2.158372063,1.350392828,2289880.134,1793535.591,1.18770735,676
2.080762223,1.565392549,2289880.134,1796535.591,1.041970005,664
2.020414546,1.610665974,2289880.134,1799535.591,0.981339155,713
1.985181562,0.885780312,2289880.134,1802535.591,1.261851106,490
2.338346208,-0.520411296,2289880.134,1805535.591,2.286816759,288
2.262239832,0.530696477,2289880.134,1808535.591,1.665700168,419
2.264882836,0.659205375,2289880.134,1811535.591,1.601520786,400
2.087433172,1.944830774,2289880.134,1814535.591,0.908115605,640
2.049179501,1.154763818,2289880.134,1817535.591,1.191946791,459
1.996178212,1.220620257,2289880.134,1820535.591,1.125024575,503
1.836752123,1.836158622,2289880.134,1823535.591,0.850599429,752
1.605611402,1.596190441,2289880.134,1826535.591,0.828439112,826
1.556425555,1.545544326,2289880.134,1829535.591,0.825534256,922
1.391492596,0.970913808,2289880.134,1832535.591,0.891889655,926
1.899220498,-1.03552612,2289880.134,1835535.591,2.152828521,397
1.901233463,-0.236791122,2289880.134,1838535.591,1.750750282,579
1.845246615,-0.195327087,2289880.134,1841535.591,1.652140136,614
1.970365067,-0.5775127,2289880.134,1844535.591,1.951979254,548
1.787556465,0.514200233,2289880.134,1847535.591,1.285294088,890
1.855524983,0.340968745,2289880.134,1850535.591,1.429053788,805
1.598738221,1.900645544,2289880.134,1853535.591,0.795185771,1246
1.652050705,0.728455413,2289880.134,1856535.591,1.116589279,964
1.503945419,1.962787076,2289880.134,1859535.591,0.785831638,1057
1.48804819,1.009923806,2289880.134,1862535.591,0.930408491,1543
1.679663759,0.009777265,2289880.134,1865535.591,1.455286885,956
1.6304182,0.685306864,2289880.134,1868535.591,1.109254017,1374
1.628701008,1.096431057,2289880.134,1871535.591,0.97011739,1594
1.490582308,1.33616299,2289880.134,1874535.591,0.852914174,1963
1.51614555,0.796414838,2289880.134,1877535.591,1.015298475,1843
1.680792519,-0.20402708,2289880.134,1880535.591,1.560470546,1174
1.641143187,0.620522775,2289880.134,1883535.591,1.165871707,1646
1.479456983,1.466526358,2289880.134,1886535.591,0.826213906,2271
1.445638122,0.857224128,2289880.134,1889535.591,0.956329134,2166
1.769291974,-0.598992477,2289880.134,1892535.591,1.782692097,1192
1.761438345,-0.36105318,2289880.134,1895535.591,1.679580097,1369
1.684930862,0.347927544,2289880.134,1898535.591,1.292025035,1715
1.675086336,0.329027933,2289880.134,1901535.591,1.308187907,1707
1.462389474,1.537139456,2289880.134,1904535.591,0.811684065,2243
1.253025497,1.569427875,2289880.134,1907535.591,0.78679442,1483
1.464939983,-0.419533657,2289880.134,1910535.591,1.505658057,1049
1.325060143,0.702436866,2289880.134,1913535.591,0.955876395,1857
1.101286341,1.443594173,2289880.134,1916535.591,0.784537637,1090
1.041267085,0.748866878,2289880.134,1919535.591,0.834446078,1608
1.048838636,0.23329305,2289880.134,1922535.591,0.96882009,1395
1.100434427,-0.46723561,2289880.134,1925535.591,1.245921979,911
1.080676298,-0.518943743,2289880.134,1928535.591,1.24395535,898
1.150452904,-0.596788686,2289880.134,1931535.591,1.35234722,899
0.925734611,0.743823161,2289880.134,1934535.591,0.8127932,1746
0.829541327,0.938051386,2289880.134,1937535.591,0.787734896,1358
0.772787818,0.595697401,2289880.134,1940535.591,0.803762848,1556
0.79347572,0.13752015,2289880.134,1943535.591,0.892090287,1243
0.651162117,0.80011647,2289880.134,1946535.591,0.784932193,1090
0.561905117,0.684542434,2289880.134,1949535.591,0.784538439,1036
0.567627026,0.150997614,2289880.134,1952535.591,0.82034938,1380
0.467716537,0.596620293,2289880.134,1955535.591,0.783826211,859
0.431114609,0.421693549,2289880.134,1958535.591,0.786218466,1142
0.438276619,-0.209457708,2289880.134,1961535.591,0.848726317,1427
0.395976353,0.163680472,2289880.134,1964535.591,0.795779928,1380
0.34264265,0.007500832,2289880.134,1967535.591,0.80019858,1189
0.208424173,0.64885246,2289880.134,1970535.591,0.781871371,231
0.235021595,-0.20442928,2289880.134,1973535.591,0.805388474,985
0.19624006,0.002180295,2289880.134,1976535.591,0.788601543,912
0.16728895,-0.215544453,2289880.134,1979535.591,0.79575173,772
0.040637354,-0.000801101,2289880.134,1985535.591,0.78345665,741
0.011203086,-0.16198018,2289880.134,1988535.591,0.785077119,750
0.862236163,-0.038299187,2286880.134,1745535.591,0.967115168,0
1.004447476,0.094439473,2286880.134,1748535.591,0.99705519,0
0.959222982,1.27423627,2286880.134,1751535.591,0.784379257,0
1.085781016,0.484667717,2286880.134,1754535.591,0.91036747,2
1.237513823,0.384617296,2286880.134,1757535.591,1.01546565,57
1.264993153,1.138656752,2286880.134,1760535.591,0.826179689,178
1.283943142,1.171596578,2286880.134,1763535.591,0.827888481,274
1.439974451,0.770024588,2286880.134,1766535.591,0.979451583,281
1.746929296,-0.003196107,2286880.134,1769535.591,1.511687628,201
1.977548491,0.573540633,2286880.134,1772535.591,1.432912589,282
1.614125461,2.03318016,2286880.134,1775535.591,0.787581572,453
1.462465241,2.275708971,2286880.134,1778535.591,0.782039929,290
1.252025867,2.338636929,2286880.134,1781535.591,0.781739486,154
1.574752547,1.005613557,2286880.134,1784535.591,0.965653713,526
2.067361329,0.215094872,2286880.134,1787535.591,1.685271421,355
2.199889217,0.307287853,2286880.134,1790535.591,1.731346585,394
2.100680359,1.586690592,2286880.134,1793535.591,1.042827505,661
1.997151564,2.139356626,2286880.134,1796535.591,0.833213081,750
1.855375647,2.245121566,2286880.134,1799535.591,0.793685454,647
1.972088911,0.567120591,2286880.134,1802535.591,1.409455346,403
2.273132562,-0.539680617,2286880.134,1805535.591,2.187721325,262
2.307529931,0.136815833,2286880.134,1808535.591,1.90079268,347
2.297764472,0.467482975,2286880.134,1811535.591,1.723265849,350
2.099320445,1.952569159,2286880.134,1814535.591,0.910924858,618
2.085558102,0.944120323,2286880.134,1817535.591,1.314024836,432
2.065388309,1.087917165,2286880.134,1820535.591,1.232843767,502
1.94339442,1.53097372,2286880.134,1823535.591,0.981875371,721
1.83947921,0.921550262,2286880.134,1826535.591,1.161101045,589
1.682641934,1.477687513,2286880.134,1829535.591,0.88182497,919
1.384191077,1.766518813,2286880.134,1832535.591,0.786172886,762
1.853969244,-0.729479013,2286880.134,1835535.591,1.979204096,422
1.699282037,1.00761183,2286880.134,1838535.591,1.036602436,1000
1.585987561,0.839391348,2286880.134,1841535.591,1.029674374,1021
1.837866474,-0.434087994,2286880.134,1844535.591,1.775521002,590
1.92810142,-0.413510093,2286880.134,1847535.591,1.826990489,630
2.018835011,-0.469697355,2286880.134,1850535.591,1.993988854,621
1.650550626,1.997628201,2286880.134,1853535.591,0.792968935,1223
1.663938845,0.834216544,2286880.134,1856535.591,1.075649002,1005
1.665792214,1.254863877,2286880.134,1859535.591,0.930757114,1444
1.482340361,1.957908245,2286880.134,1862535.591,0.78535319,1070
1.618996501,0.468934502,2286880.134,1865535.591,1.20037005,1229
1.859142108,-0.314158654,2286880.134,1868535.591,1.767016082,910
1.600735894,1.674709033,2286880.134,1871535.591,0.815499496,1815
1.452655438,1.748747719,2286880.134,1874535.591,0.790538391,1590
1.564313312,0.402208277,2286880.134,1877535.591,1.19578203,1377
1.639056383,0.096256849,2286880.134,1880535.591,1.383075882,1321
1.65571758,0.455993543,2286880.134,1883535.591,1.243413064,1514
1.317559116,2.181240204,2286880.134,1886535.591,0.781896481,335
1.351856076,0.863106693,2286880.134,1889535.591,0.911074368,2160
1.694463352,-0.558307295,2286880.134,1892535.591,1.723664407,1189
1.69434381,-0.09357794,2286880.134,1895535.591,1.510639728,1545
1.654871506,0.195460693,2286880.134,1898535.591,1.331856309,1616
1.697767538,-0.181559044,2286880.134,1901535.591,1.562663508,1377
1.46845217,1.451323075,2286880.134,1904535.591,0.824150551,2262
1.306067554,1.694769267,2286880.134,1907535.591,0.785533001,1379
1.344726622,0.128664167,2286880.134,1910535.591,1.166999327,1341
1.3943934,-0.275775653,2286880.134,1913535.591,1.407194354,1045
1.050102198,1.50199946,2286880.134,1916535.591,0.783016869,802
1.007020991,1.102568729,2286880.134,1919535.591,0.791204378,1372
0.869690376,1.223496281,2286880.134,1922535.591,0.783330108,791
0.89775324,0.24777663,2286880.134,1925535.591,0.8989646,1364
0.895974262,0.232974162,2286880.134,1928535.591,0.903681785,1380
0.958718985,-0.25468394,2286880.134,1931535.591,1.076621664,1101
1.083028502,-0.747847333,2286880.134,1934535.591,1.37372607,887
0.999176868,-0.064904963,2286880.134,1937535.591,1.041979818,1283
0.797421781,0.791078844,2286880.134,1940535.591,0.791159964,1437
0.759316297,0.490166241,2286880.134,1943535.591,0.811895187,1582
0.667573786,0.654672708,2286880.134,1946535.591,0.789605259,1416
0.574963381,0.645114253,2286880.134,1949535.591,0.785557591,1232
0.573244278,-0.043437969,2286880.134,1952535.591,0.858250963,1251
0.551551584,-0.029626282,2286880.134,1955535.591,0.846415348,1264
0.470181853,0.217144017,2286880.134,1958535.591,0.799049536,1442
0.414929988,0.124001445,2286880.134,1961535.591,0.800506797,1488
0.415339963,-0.177555368,2286880.134,1964535.591,0.841383148,1253
0.341203594,-0.073355163,2286880.134,1967535.591,0.811257785,1333
0.262977993,0.216181001,2286880.134,1970535.591,0.784669754,981
0.831415985,1.183365831,2283880.134,1745535.591,0.783254025,0
0.903797931,0.784865913,2283880.134,1748535.591,0.803711617,0
1.073867178,0.448633497,2283880.134,1751535.591,0.918508353,0
1.074885095,0.941626913,2283880.134,1754535.591,0.815508349,10
1.253857433,0.206573987,2283880.134,1757535.591,1.076202421,50
1.349635364,0.457989973,2283880.134,1760535.591,1.054498049,119
1.362383928,0.967270622,2283880.134,1763535.591,0.898474631,239
1.42292998,1.054846156,2283880.134,1766535.591,0.886392921,315
1.878408082,-0.205324302,2283880.134,1769535.591,1.762444894,166
1.343850526,3.123317763,2283880.134,1772535.591,0.781714491,69
0.787013206,3.199549868,2283880.134,1775535.591,0.781714288,37
0.689267493,3.297812477,2283880.134,1778535.591,0.781714287,36
0.791688335,2.230613364,2283880.134,1781535.591,0.781714821,78
1.917192412,-0.144169375,2283880.134,1784535.591,1.729801111,262
2.184468034,-0.028797075,2283880.134,1787535.591,1.881160092,305
2.129812293,1.079604584,2283880.134,1790535.591,1.274071288,484
2.067707279,1.536166745,2283880.134,1793535.591,1.040888547,550
1.88255442,2.587433992,2283880.134,1796535.591,0.783804318,481
1.757780922,2.328062299,2283880.134,1799535.591,0.784770574,478
1.929235906,0.396578397,2283880.134,1802535.591,1.463401678,338
2.25871141,-0.696560455,2283880.134,1805535.591,2.262442875,222
2.344382763,-0.074355976,2283880.134,1808535.591,2.027330094,291
2.301279622,0.453712965,2283880.134,1811535.591,1.727042444,331
2.201908189,1.409380139,2283880.134,1814535.591,1.176633473,502
2.142494396,1.041093463,2283880.134,1817535.591,1.302335906,485
2.113249897,0.992513812,2283880.134,1820535.591,1.31289449,507
1.915561871,1.767623495,2283880.134,1823535.591,0.887069617,818
1.910215631,0.904957988,2283880.134,1826535.591,1.201882642,639
1.941665523,0.779259812,2283880.134,1829535.591,1.311109766,594
1.524904549,1.959551984,2283880.134,1832535.591,0.786281419,735
1.735377779,-0.226934702,2283880.134,1835535.591,1.616084122,515
1.710364475,1.035922433,2283880.134,1838535.591,1.036158692,921
1.338824279,2.220941537,2283880.134,1841535.591,0.781870105,307
1.726114025,-0.201420863,2283880.134,1844535.591,1.58781823,626
1.747725399,0.265535084,2283880.134,1847535.591,1.36600473,848
2.014610938,-0.710711669,2283880.134,1850535.591,2.109659624,588
1.836796071,1.239948143,2283880.134,1853535.591,1.032973663,1330
1.587291089,1.834660215,2283880.134,1856535.591,0.797675977,1318
1.821562571,0.261137003,2283880.134,1859535.591,1.45428031,838
1.656860777,1.698126182,2283880.134,1862535.591,0.826959022,1627
1.530750056,1.63199757,2283880.134,1865535.591,0.809451779,1622
1.905664827,-0.390616417,2283880.134,1868535.591,1.861391121,867
1.607594476,1.872018339,2283880.134,1871535.591,0.796210796,1576
1.470476056,1.95397329,2283880.134,1874535.591,0.784993705,1201
1.475551316,1.109885151,2283880.134,1877535.591,0.895362089,1968
1.673161787,-0.290716084,2283880.134,1880535.591,1.592272886,1065
1.676173992,0.283582256,2283880.134,1883535.591,1.34422333,1393
1.306001429,2.412715508,2283880.134,1886535.591,0.781745166,172
1.23455406,1.820249574,2283880.134,1889535.591,0.782620653,764
1.568521263,-0.223582872,2283880.134,1892535.591,1.467400507,1311
1.70049898,-0.377976331,2283880.134,1895535.591,1.658600199,1317
1.571365481,0.651378499,2283880.134,1898535.591,1.097887587,2028
1.668583016,-0.213495037,2283880.134,1901535.591,1.55701655,1332
1.51056333,1.171014055,2283880.134,1904535.591,0.898903797,2362
1.353449424,1.477736398,2283880.134,1907535.591,0.800165562,1910
1.224694627,1.071306556,2283880.134,1910535.591,0.825425496,1863
1.219192719,0.239786307,2283880.134,1913535.591,1.056373841,1334
1.11624845,0.670142803,2283880.134,1916535.591,0.876220264,1566
1.028722688,0.951060848,2283880.134,1919535.591,0.805007897,1500
0.882840014,1.437614153,2283880.134,1922535.591,0.782191231,467
0.834100126,1.047511067,2283880.134,1925535.591,0.785174067,982
0.881957819,0.24288628,2283880.134,1928535.591,0.894258759,1177
0.89956563,-0.00213637,2283880.134,1931535.591,0.9717695,1261
0.994077123,-0.608438611,2283880.134,1934535.591,1.249249125,942
0.968244141,-0.380414515,2283880.134,1937535.591,1.136910908,1071
0.921596317,-0.218784097,2283880.134,1940535.591,1.060980128,1228
0.772235491,0.684940634,2283880.134,1943535.591,0.797080936,1690
0.730898929,0.272540939,2283880.134,1946535.591,0.841767474,1462
0.581848464,0.882786406,2283880.134,1949535.591,0.782696473,707
0.545460833,0.393969497,2283880.134,1952535.591,0.79421458,1486
0.517044624,0.09842444,2283880.134,1955535.591,0.821628821,1450
0.489304612,0.151971403,2283880.134,1958535.591,0.806463886,1413
0.405409686,0.243851473,2283880.134,1961535.591,0.792854085,1535
0.380418494,-0.167520926,2283880.134,1964535.591,0.828666456,1374
0.339599455,-0.196658311,2283880.134,1967535.591,0.819036609,1298
0.931600346,1.031075386,2280880.134,1745535.591,0.789769445,0
0.961426473,1.191163092,2280880.134,1748535.591,0.786259486,0
1.078442775,0.494848381,2280880.134,1751535.591,0.909945004,0
1.08696543,0.941562127,2280880.134,1754535.591,0.81762571,15
1.263696065,0.219026111,2280880.134,1757535.591,1.084939328,57
1.366439754,0.249995669,2280880.134,1760535.591,1.133987252,82
1.403361414,0.633453822,2280880.134,1763535.591,1.009918603,158
1.500845654,0.390720681,2280880.134,1766535.591,1.145427913,179
1.956783879,0.06487258,2280880.134,1769535.591,1.719058903,172
0.719261856,4.426677966,2280880.134,1772535.591,0.781714286,26
0.504346828,3.22511704,2280880.134,1775535.591,0.781714287,34
0.779475668,2.565539837,2280880.134,1778535.591,0.781714333,49
1.431496383,1.050358624,2280880.134,1781535.591,0.887326774,446
2.146253761,-0.289912034,2280880.134,1784535.591,2.015756299,241
2.189538473,0.034918598,2280880.134,1787535.591,1.857064123,288
2.108603348,1.341593891,2280880.134,1790535.591,1.146767125,493
2.016787843,1.89142981,2280880.134,1793535.591,0.896465311,552
1.831228861,2.579378699,2280880.134,1796535.591,0.783000005,411
1.755585697,2.183815308,2280880.134,1799535.591,0.788996962,454
1.902329076,0.375437952,2280880.134,1802535.591,1.456762114,317
2.140446161,-0.534878537,2280880.134,1805535.591,2.084385,229
2.39408161,-0.333766792,2280880.134,1808535.591,2.185636912,242
2.328217724,0.198115685,2280880.134,1811535.591,1.880131225,297
2.252334165,1.078360112,2280880.134,1814535.591,1.364398259,449
2.192560543,0.928060943,2280880.134,1817535.591,1.3971673,469
2.139411576,0.970549302,2280880.134,1820535.591,1.339350883,529
2.08192589,0.825171431,2280880.134,1823535.591,1.367409704,558
2.097165447,0.355036446,2280880.134,1826535.591,1.638903303,490
1.815928992,1.456548559,2280880.134,1829535.591,0.945616208,892
1.57153713,1.344843265,2280880.134,1832535.591,0.867832515,912
1.836197358,-0.528595806,2280880.134,1835535.591,1.840108738,441
1.734271971,0.800689143,2280880.134,1838535.591,1.146838509,828
1.419185767,2.402472969,2280880.134,1841535.591,0.781823257,259
1.382540319,1.289006032,2280880.134,1844535.591,0.82643609,1128
1.75931321,-0.021040972,2280880.134,1847535.591,1.527376663,727
1.931595758,-0.402023043,2280880.134,1850535.591,1.842598777,676
2.012504845,0.094230844,2280880.134,1853535.591,1.684595121,788
1.68145019,2.1359263,2280880.134,1856535.591,0.788164287,1163
1.690459362,1.092177557,2280880.134,1859535.591,1.002265664,1290
1.794562336,1.075076021,2280880.134,1862535.591,1.059147079,1160
1.633217067,1.398326903,2280880.134,1865535.591,0.877718218,1648
1.893892307,-0.183714249,2280880.134,1868535.591,1.736299062,910
1.632433098,1.894360787,2280880.134,1871535.591,0.796950152,1534
1.520010302,1.705843754,2280880.134,1874535.591,0.800357861,1576
1.448408089,1.80260835,2280880.134,1877535.591,0.788146739,1467
1.475891037,1.065443456,2280880.134,1880535.591,0.906827645,1900
1.651068388,0.015067716,2280880.134,1883535.591,1.444102721,1150
1.461678488,1.501311611,2280880.134,1886535.591,0.814304542,2029
1.322282326,1.767539227,2280880.134,1889535.591,0.784466076,1206
1.401730043,0.511864676,2280880.134,1892535.591,1.040984638,1751
1.688238785,-0.560633256,2280880.134,1895535.591,1.695755968,1130
1.531162902,0.69053515,2280880.134,1898535.591,1.051621689,1950
1.688054515,-0.32871046,2280880.134,1901535.591,1.626254157,1260
1.53510659,1.01670856,2280880.134,1904535.591,0.956571011,2193
1.362795554,1.397503116,2280880.134,1907535.591,0.810010219,1969
1.145383705,1.740913972,2280880.134,1910535.591,0.782402831,600
1.141206235,0.779767322,2280880.134,1913535.591,0.856539791,1591
1.084923479,0.917365943,2280880.134,1916535.591,0.820339749,1535
1.100917417,0.366877112,2280880.134,1919535.591,0.956846062,1064
0.967360814,0.989064871,2280880.134,1922535.591,0.795444567,1348
0.875668194,1.092620315,2280880.134,1925535.591,0.785629918,981
0.835764415,0.925817334,2280880.134,1928535.591,0.788459981,1188
0.845186042,0.359538011,2280880.134,1931535.591,0.854472242,1372
0.872012147,0.006189974,2280880.134,1934535.591,0.957583586,1306
0.906774811,-0.176814378,2280880.134,1937535.591,1.032485339,1224
0.92488683,-0.543115456,2280880.134,1940535.591,1.198671471,1010
0.794961887,0.356881373,2280880.134,1943535.591,0.841776292,1820
0.740242583,0.247326193,2280880.134,1946535.591,0.851279114,1524
0.584319137,0.953919578,2280880.134,1949535.591,0.782342557,566
0.579065409,0.154403199,2280880.134,1952535.591,0.827314038,1429
0.532501364,0.092497164,2280880.134,1955535.591,0.819799154,1322
0.411834893,0.239891611,2280880.134,1961535.591,0.789399471,1270
0.995995447,1.186591554,2277880.134,1745535.591,0.787225056,0
1.035625489,0.564209193,2277880.134,1748535.591,0.874584028,0
1.121277281,0.392482527,2277880.134,1751535.591,0.957175636,0
1.118341153,0.963969011,2277880.134,1754535.591,0.821564659,2
1.210805126,0.700247002,2277880.134,1757535.591,0.906127815,49
