idstate,idaction,qvalue
587,0,975.2598365619763
587,1,973.4840757809646
588,0,989.1080762570722
588,1,989.9461575532752
589,0,988.5493888590086
589,1,991.7821833519026
590,0,985.394948959389
590,1,988.9678518706128
591,0,983.3549216997678
591,1,986.4335601519981
592,0,973.8057917326425
592,1,972.2590112890105
593,0,987.2611800192178
593,1,987.3646130718023
594,0,987.23175550428
594,1,987.3387143836648
595,0,987.8773391388587
595,1,989.7232292239236
596,0,976.3924126286347
596,1,975.270159262298
597,0,994.4406889012761
597,1,992.3234634279227
598,0,981.64311093158
598,1,982.6994319550288
599,0,984.8187756164559
599,1,986.1150602602936
600,0,976.5608503661219
600,1,974.8569963768579
601,0,985.0307806141408
601,1,985.335308522634
602,0,991.6527175320897
602,1,990.3062476331746
603,0,990.9503808469715
603,1,986.54126268709
604,0,972.6658623795588
604,1,986.5323796540281
605,0,987.9745597583644
605,1,988.0009548324857
606,0,992.4374576938683
606,1,994.060945105334
607,0,980.9759573201015
607,1,978.7724232656017
608,0,988.6737318576508
608,1,987.5396545758938
609,0,977.8329286754512
609,1,980.0378630804066
610,0,987.3712471465935
610,1,986.9249945870023
611,0,979.4169044172252
611,1,978.8249995950239
612,0,990.498496853951
612,1,991.2662196540085
613,0,983.844024031371
613,1,981.1627966515862
614,0,986.7002744415142
614,1,986.7491437582884
615,0,989.6184093235865
615,1,987.1769733675928
616,0,980.1129072027153
616,1,984.3668216721261
617,0,972.0294083803145
617,1,972.9363095912972
618,0,972.6447765051964
618,1,971.6824477234015
619,0,991.7243729650443
619,1,992.2766765079886
620,0,979.2161442156214
620,1,978.9677294315275
621,0,980.0444623741421
621,1,978.0395741393313
622,0,985.1004499640752
622,1,982.3464359104986
623,0,992.2675061872036
623,1,992.5181842242139
624,0,986.155500885546
624,1,985.675277733298
625,0,981.7927392688889
625,1,982.598022450807
626,0,986.9664101620083
626,1,990.1747769512731
627,0,984.636056924146
627,1,983.6242262172975
628,0,984.6435883631984
628,1,984.392914392608
629,0,983.2276075205687
629,1,985.9702793033342
630,0,976.8304231215184
630,1,975.1069120910615
631,0,990.0275561011211
631,1,988.1510889667862
632,0,976.7540680404753
632,1,979.2649190338275
633,0,992.9945218551463
633,1,992.6727592863671
634,0,986.5571785331429
634,1,986.9343074586034
635,0,977.646399503761
635,1,970.116910964156
636,0,993.3296516829824
636,1,996.1787100578435
637,0,966.5615012617777
637,1,963.957265822688
638,0,993.3010171393393
638,1,995.0353678712182
639,0,973.2877481876459
639,1,975.3508724353776
640,0,990.2781685218116
640,1,990.1476634269898
641,0,986.4482740336894
641,1,986.699917947952
642,0,982.0697109906394
642,1,980.9118050738175
643,0,985.743047597799
643,1,986.6125081741379
644,0,978.758605383617
644,1,977.4501122746001
645,0,982.4686777289905
645,1,983.9357751160792
646,0,992.4327003107006
646,1,991.5659720288761
647,0,980.7989556953322
647,1,979.7334265126533
648,0,995.1117488476089
648,1,995.7546178440855
649,0,994.042611687412
649,1,995.4201380383105
650,0,990.9956728588545
650,1,990.2241806437801
651,0,972.8572969629254
651,1,970.6245708595933
652,0,989.8671085744841
652,1,987.4733037615035
653,0,975.7406111916538
653,1,975.9012768533228
654,0,987.2615566811672
654,1,985.2433232002787
655,0,994.6563017273237
655,1,993.9083729780486
656,0,994.3402603636617
656,1,994.2098528153997
657,0,976.6461837342666
657,1,973.3255955015148
658,0,987.9947805391391
658,1,988.4183147938645
659,0,978.3535828807674
659,1,976.8196483223761
660,0,984.0044596370697
660,1,987.0508501660511
661,0,992.5087150286801
661,1,992.3550215467621
662,0,985.2775386379719
662,1,985.1127898611578
663,0,981.863649737486
663,1,979.303878058266
664,0,975.7832743420662
664,1,973.8428563785317
665,0,987.2943243637129
665,1,987.5715651160709
666,0,976.6095978386126
666,1,984.0030407840223
667,0,995.1892145758792
667,1,995.33325887371
668,0,974.0728340172782
668,1,972.1535236245597
669,0,982.0054311773631
669,1,979.349282394096
670,0,979.6963977617914
670,1,976.1492639868276
671,0,965.5089456214262
671,1,967.2089662492232
672,0,980.8734714664851
672,1,981.9883175252146
673,0,977.5623770000169
673,1,975.8166679271665
674,0,983.527728592305
674,1,984.6242356989238
675,0,984.3229971735198
675,1,981.6590905045796
676,0,982.561780191191
676,1,979.5969058265845
677,0,986.636942321392
677,1,984.1282808945095
678,0,974.2938745837857
678,1,969.9278076133305
679,0,976.5734643526656
679,1,973.3151945683369
680,0,979.6614249406218
680,1,980.7437193921041
681,0,983.6141440822826
681,1,982.0989947079817
682,0,985.3932887872991
682,1,986.7106209635153
683,0,991.6886235402719
683,1,990.7382051243385
684,0,986.4884971819772
684,1,989.4133198453935
685,0,988.3987873207332
685,1,991.9164762779814
686,0,967.8030206567596
686,1,967.704932489386
687,0,990.4449666777157
687,1,990.0303274069743
688,0,989.3708762364639
688,1,990.9625207555017
689,0,987.4061293551517
689,1,990.5233446887206
690,0,984.8465130587356
690,1,986.1177559442893
691,0,987.2901285635415
691,1,988.6094879945775
692,0,979.6050488685302
692,1,973.7638025108488
693,0,978.5849713804454
693,1,980.2260617928087
694,0,969.1601435105764
694,1,971.8362871023585
695,0,985.9826135760183
695,1,983.1216816460803
696,0,984.6942894685512
696,1,983.6051304653896
697,0,986.692074371167
697,1,986.9151858200447
698,0,978.7539586741718
698,1,975.4243336941124
699,0,991.6030459662892
699,1,990.273004054761
700,0,947.1753694407782
700,1,995.2983852596608
701,0,968.6664246645308
701,1,972.8429922427268
702,0,981.6358710507782
702,1,979.219032317326
703,0,987.0985220742892
703,1,986.8502361009298
704,0,993.0871074101909
704,1,991.5217815008709
705,0,989.6294271890677
705,1,986.9042668849509
706,0,992.8704255268418
706,1,993.0339591448237
707,0,986.3596045105412
707,1,988.6170490433722
708,0,987.6878619416553
708,1,986.4586720548634
709,0,981.269965245124
709,1,978.2446797379727
710,0,978.8131117516971
710,1,978.0968266788356
711,0,970.479578648432
711,1,993.2725289103778
712,0,995.145137194001
712,1,994.8460527496728
713,0,981.3094203577317
713,1,979.6944749653022
714,0,992.5370974482066
714,1,995.4028719829803
715,0,984.8891826651909
715,1,984.3836448636035
716,0,993.619775616321
716,1,993.3690766430578
717,0,994.4881581120983
717,1,994.873677475769
718,0,982.0314209180383
718,1,986.1608613626445
719,0,973.5257027681055
719,1,974.1874818741219
720,0,987.7325402418074
720,1,989.7432781294331
721,0,987.1557129324499
721,1,987.1332669255435
722,0,986.6914243976407
722,1,988.3101292107394
723,0,971.173207511272
723,1,973.0798542387303
724,0,986.2114897586038
724,1,983.3316021924315
725,0,987.3120375716719
725,1,989.4352951580947
726,0,992.3299464405404
726,1,992.0201045100454
727,0,981.9742678733895
727,1,988.7661880688486
728,0,956.1782019590179
728,1,967.6002264870282
729,0,866.8428169408905
729,1,880.4583594627521
730,0,985.6416301871526
730,1,984.6569699074431
731,0,989.6573470326199
731,1,990.4116825162594
732,0,978.2621221058649
732,1,975.7408880739092
733,0,997.1592496207389
733,1,996.6220250912532
734,0,978.6046157516022
734,1,991.5169888258667
735,0,988.8019322681696
735,1,989.6070594136845
736,0,991.0176360454017
736,1,989.0487015193241
737,0,980.244527481632
737,1,975.0858419176765
738,0,988.955231078007
738,1,988.7012582977189
739,0,996.108110060755
739,1,994.7502413615898
740,0,994.6786217133575
740,1,996.2497504944554
741,0,982.3865324194471
741,1,990.2441391283426
742,0,997.6140236159106
742,1,997.4962995012032
743,0,973.1708869212675
743,1,972.8778427631357
744,0,993.9741953973739
744,1,993.30692162927
745,0,994.2624413279275
745,1,994.82657643067
746,0,987.2419070545166
746,1,990.5065777860038
747,0,995.2019352288186
747,1,995.2797680634585
748,0,988.5637459294237
748,1,985.7871562640908
749,0,967.4436415911537
749,1,968.3764446082728
750,0,982.7233039239371
750,1,981.5423400388167
751,0,981.0637769444047
751,1,978.5908950527715
752,0,991.7380975794686
752,1,989.7254432487035
753,0,993.2400422479263
753,1,995.6027027040637
754,0,981.4254212573901
754,1,978.0667538447301
755,0,976.5645381308317
755,1,973.4483834206619
756,0,973.9502768585296
756,1,973.584209760602
757,0,988.9244110539594
757,1,984.207703417459
758,0,984.7164193341107
758,1,985.8581114267856
759,0,982.9281001055609
759,1,977.9087020371899
760,0,987.8895777646759
760,1,992.1946122960283
761,0,987.7091601835415
761,1,987.0031734409956
762,0,989.6598414786804
762,1,985.8787423993465
763,0,994.9984414119408
763,1,994.4895217400482
764,0,990.9531437747781
764,1,990.9382842528247
765,0,986.6733223247095
765,1,986.3267176418664
766,0,987.0549865244986
766,1,988.6896248419372
767,0,989.7706403820592
767,1,991.1316534734914
768,0,979.4268656105869
768,1,977.0639127967916
769,0,834.4070112612008
769,1,867.9559371408859
770,0,976.6928437659938
770,1,980.2083808211555
771,0,992.9359482812632
771,1,993.2699070881695
772,0,987.3053158506192
772,1,986.1046586584815
773,0,989.5607633343948
773,1,989.4206781887103
774,0,984.3983431832793
774,1,984.4198386796211
775,0,987.4297162830759
775,1,987.6655550559454
776,0,987.0618545422082
776,1,985.644648374917
777,0,983.2118986069407
777,1,985.1934615699638
778,0,980.6382985599028
778,1,981.615120708572
779,0,964.2487235208525
779,1,972.9654526618301
780,0,975.8223086210572
780,1,978.5608737693974
781,0,973.6091124146657
781,1,989.8239563844761
782,0,990.2384047538455
782,1,991.735848796742
783,0,981.0517765692289
783,1,978.228697830881
784,0,981.2864281503818
784,1,983.2625999296629
785,0,991.1051196627644
785,1,988.4181513400017
786,0,991.6231913971292
786,1,988.0742713521479
787,0,978.2931837815137
787,1,982.8613325971285
788,0,976.2444344229996
788,1,978.1809007615045
789,0,972.9021719033974
789,1,973.4756179450466
790,0,995.9469790421454
790,1,993.7516022956239
791,0,984.8481780060097
791,1,983.4105525343633
792,0,977.4253831258623
792,1,978.6939376018098
793,0,994.9332140297557
793,1,994.0348395498585
794,0,990.2037834762499
794,1,988.4086894814517
795,0,978.7451306026894
795,1,976.9901319287271
796,0,980.1661761304813
796,1,983.2454235263045
797,0,993.1124775666428
797,1,993.5424164645826
798,0,993.5555784247435
798,1,993.6492504191941
799,0,988.8128692968636
799,1,988.6233347525401
800,0,977.221732090966
800,1,978.9957136220145
801,0,983.9167595848428
801,1,988.6942912613592
802,0,993.2612241625844
802,1,993.7367163431702
803,0,975.468029159217
803,1,976.0824603159587
804,0,979.5666869201378
804,1,978.8223227130385
805,0,980.6230577394033
805,1,988.1666265170783
806,0,966.4371318196563
806,1,974.2330410286504
807,0,975.9843451316194
807,1,974.746810823314
808,0,918.2278484462237
808,1,970.322620866275
809,0,991.33829420482
809,1,991.9404271961166
810,0,986.4934869853922
810,1,987.5427340839584
811,0,985.9971419836608
811,1,997.6823256317257
812,0,984.8195380018898
812,1,984.151352187441
813,0,983.1636547212139
813,1,978.1447940522172
814,0,989.9859565111119
814,1,988.51987193585785
815,0,990.8031720996318
815,1,989.154820837884
816,0,990.0718731884066
816,1,989.4635310241853
817,0,987.398790219421
817,1,986.5317996343589
818,0,988.0504792181896
818,1,989.6217340327042
819,0,986.6953224481839
819,1,987.1226817133188
820,0,982.0160438397662
820,1,980.6413262187679
821,0,976.4382388719577
821,1,980.5454966685191
822,0,977.9680215451815
822,1,973.4654601344821
823,0,991.2914527893874
823,1,991.3234540933825
824,0,987.3101427343955
824,1,982.9611711087355
825,0,980.3345050799735
825,1,976.657829804553
826,0,967.789994372205
826,1,967.2543857834703
827,0,985.1844045254096
827,1,981.2693283518466
828,0,993.7324847393738
828,1,995.7436189730685
829,0,977.2363162985795
829,1,975.6212133574552
830,0,973.6753897045387
830,1,971.9848139893935
831,0,982.7907755059263
831,1,981.7258445828079
832,0,987.0944746263975
832,1,984.8038115422823
833,0,997.7074656538634
833,1,997.3194743405348
834,0,986.8080901564251
834,1,989.0569347799477
835,0,983.1393766823276
835,1,983.6990124151922
836,0,983.5063327235804
836,1,990.7458415229692
837,0,986.8530417351141
837,1,985.9749816528246
838,0,989.814801785363
838,1,989.7232589511668
839,0,992.7379724693349
839,1,992.5075087726901
840,0,995.3343502426312
840,1,995.4671500475979
841,0,986.6443003488791
841,1,986.0693543035392
842,0,981.1691813292747
842,1,983.051198510072
843,0,982.3782281444538
843,1,985.8469455128325
844,0,979.8504064463806
844,1,984.3106619557475
845,0,976.3978221117397
845,1,976.7192012914919
846,0,981.3721037255889
846,1,989.4915174101825
847,0,984.046758393069
847,1,987.9958102460334
848,0,990.0935834017212
848,1,989.7261571692532
849,0,989.9742406594762
849,1,991.2314368475134
850,0,983.2895481582991
850,1,978.0026962354679
851,0,985.052410603915
851,1,985.951874073406
852,0,986.0607627247302
852,1,985.7907978599738
853,0,979.1923038340427
853,1,976.9566359443444
854,0,984.6944747243465
854,1,979.0524609913156
855,0,973.5093115597575
855,1,972.561154618537
856,0,990.7557677134387
856,1,992.7415225924465
857,0,980.3564899666062
857,1,982.10316308063
858,0,988.471922579302
858,1,994.8088608074614
859,0,880.5339220999783
859,1,954.0795689283216
860,0,984.1277669857634
860,1,979.8849000302878
861,0,978.345473270091
861,1,978.3887084364499
862,0,992.0473444583489
862,1,988.8311736047485
863,0,985.6260164351265
863,1,983.586912038518
864,0,982.354536705355
864,1,985.616087477955
865,0,978.3840785306608
865,1,979.2523113707251
866,0,982.9143397377165
866,1,979.6982765523269
867,0,985.9439390038797
867,1,986.145070133857
868,0,988.0066751207637
868,1,989.5918373225849
869,0,970.2269511910596
869,1,947.2426828224372
870,0,875.1993706228418
870,1,802.5073630980488
871,0,990.5143760162388
871,1,990.7342882391156
872,0,989.2015985906099
872,1,987.5094331617926
873,0,987.9889776740782
873,1,987.0329385391748
874,0,995.0999898429602
874,1,996.3903313393193
875,0,983.0684025815796
875,1,986.1211706750003
876,0,978.2325290998571
876,1,980.0132111670321
877,0,987.5331121159799
877,1,989.4440916059189
878,0,979.3828372589908
878,1,977.6540899110491
879,0,977.8114423007778
879,1,972.6840424702126
880,0,971.806003948975
880,1,970.9613614599257
881,0,990.6730875208611
881,1,991.7781266165133
882,0,975.5357590859136
882,1,974.3658774886414
883,0,987.3763185624431
883,1,986.8417603203478
884,0,985.770257065012
884,1,984.456243524965
885,0,989.2009707769005
885,1,987.7354743356309
886,0,984.7541117897035
886,1,989.3346595295742
887,0,989.0870948242184
887,1,989.2004989631324
888,0,969.4478146906143
888,1,964.2480407747414
889,0,984.4216900010848
889,1,983.1592426287483
890,0,965.4782903249527
890,1,973.4795984281309
891,0,986.0507535224086
891,1,985.691662830013
892,0,985.6598623582637
892,1,990.7650299288941
893,0,981.6313620867995
893,1,978.2943567852288
894,0,978.6920617341507
894,1,977.8863059397488
895,0,994.7393741446735
895,1,994.1322379856252
896,0,982.7691758289972
896,1,980.9986030124684
897,0,986.3094325247706
897,1,985.8584186220169
898,0,985.8912332471219
898,1,987.6196314846528
899,0,983.0472584932456
899,1,981.0248973378223
900,0,985.2485574707455
900,1,986.9070325308121
901,0,985.4517997519631
901,1,989.6399584133442
902,0,985.8515670731837
902,1,985.6999532657945
903,0,984.8880430024158
903,1,982.35159651127594
904,0,988.5944295543918
904,1,987.19312889839
905,0,982.8568484600967
905,1,981.0949904306098
906,0,959.8612648901872
906,1,974.538243363756
907,0,989.8922540312487
907,1,987.2211203412087
908,0,979.5094586128969
908,1,979.5863465367888
